UID,displacementX,displacementY,displacement,totalTravelX,totalTravelY,totalTravel,timeElapsed,meanStepDisplacementX,meanStepDisplacementY,meanStepDisplacement,meanStepTravelX,meanStepTravelY,meanStepTravel,sdStepTravelX,sdStepTravelY,sdStepTravel,shapiroDisplacementX,shapiroDisplacementY,shapiroDisplacement,lab,meanVideoStepDisplacementX,meanVideoStepDisplacementY,meanVideoStepDisplacement,sdVideoMeanStepDisplacementX,sdVideoMeanStepDisplacementY,sdVideoMeanStepDisplacement,sdVideoMeanStepTravelX,sdVideoMeanStepTravelY,sdVideoMeanStepTravel
lab_19_23,113.0,-66.0,130.86252328302402,151.0,94.0,177.867928531256,301,1.0660377358490567,-0.6226415094339622,1.2345521064436227,4.023069927445122,4.4106204274927014,6.383753202692625,1.245712187053088,1.1222844602659172,1.6766995147392836,2.3512949365311897e-09,4.046174950644854e-09,7.186503453958382e-13,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_24,-370.0,-164.0,404.7171852046809,370.0,184.0,413.2263302356228,241,-8.409090909090908,-3.727272727272727,9.19811784556093,4.023069927445122,4.4106204274927014,6.383753202692625,2.3075289993074044,2.489046251010499,3.394118637041736,1.1111816093034577e-05,0.041551411151885986,0.0006262141396291554,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_25,-5.0,22.0,22.561028345356956,49.0,22.0,53.71219600798314,219,-0.38461538461538464,1.6923076923076923,1.735463718873612,4.023069927445122,4.4106204274927014,6.383753202692625,2.2327577344153835,1.135755620017954,2.5050245366051973,0.04317055642604828,0.09571447223424911,0.07506375759840012,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_26,60.0,-30.0,67.08203932499369,60.0,30.0,67.08203932499369,211,12.0,-6.0,13.416407864998739,4.023069927445122,4.4106204274927014,6.383753202692625,6.016643582596529,4.024922359499621,7.2387844283415435,0.0009611424175091088,0.29459524154663086,0.00242857844568789,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_27,196.0,2.0,196.01020381602586,234.0,570.0,616.1623162771316,298,2.5789473684210527,0.02631578947368421,2.5790816291582352,4.023069927445122,4.4106204274927014,6.383753202692625,2.891896540765778,2.7288661709485442,3.9761509253850567,3.4415684240229893e-06,2.601611299724027e-07,0.0007541009690612555,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_28,-143.0,-7.0,143.17122615944868,143.0,25.0,145.16886718577092,245,-13.0,-0.6363636363636364,13.015566014495334,4.023069927445122,4.4106204274927014,6.383753202692625,4.452101995891175,2.2659900140560314,4.995590348058959,0.00028269877657294273,0.011443046852946281,0.0005332628497853875,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_29,53.0,252.0,257.51310646256434,53.0,252.0,257.51310646256434,258,2.65,12.6,12.875655323128218,4.023069927445122,4.4106204274927014,6.383753202692625,1.5160255274895604,2.938678852818048,3.306685167958994,0.010648030787706375,3.52961393446094e-08,3.978360396672542e-08,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_3,-459.0,614.0,766.6009392115301,479.0,622.0,785.0636916836748,86,-5.337209302325581,7.1395348837209305,8.913964409436396,4.023069927445122,4.4106204274927014,6.383753202692625,3.074113105885529,3.491210743556184,4.651744172211032,0.05320166423916817,0.0197554100304842,1.6285201809296268e-06,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_30,-3.0,-23.0,23.194827009486403,5.0,23.0,23.53720459187964,250,-0.5,-3.8333333333333335,3.8658045015810676,4.023069927445122,4.4106204274927014,6.383753202692625,0.5270463821039747,2.5873624708485585,2.6404966283721034,0.023402869701385498,0.05970152094960213,0.060618117451667786,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_31,-51.0,-41.0,65.43699259593154,107.0,103.0,148.51935900750448,301,-1.4166666666666667,-1.1388888888888888,1.8176942387758763,4.023069927445122,4.4106204274927014,6.383753202692625,1.3824852643601089,1.547598727379825,2.0751692285595635,0.0018741474486887455,0.0030717027839273214,0.025905152782797813,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_32,-75.0,107.0,130.66751700403586,91.0,107.0,140.46351839534705,301,-2.5,3.566666666666667,4.355583900134529,4.023069927445122,4.4106204274927014,6.383753202692625,1.9017535825886824,2.7676705046342174,3.3580748519220225,0.06091826409101486,0.002982177073135972,0.0179338026791811,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_33,-2.0,24.0,24.08318915758459,18.0,44.0,47.53945729601885,291,-0.15384615384615385,1.8461538461538463,1.8525530121218918,4.023069927445122,4.4106204274927014,6.383753202692625,1.1263826060215636,2.727968969439508,2.9513645104210324,0.00044053758028894663,0.04230448231101036,0.05158552899956703,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_34,151.0,105.0,183.91846019364124,151.0,105.0,183.91846019364124,301,8.38888888888889,5.833333333333333,10.21769223298007,4.023069927445122,4.4106204274927014,6.383753202692625,3.045437806309425,1.824473561819348,3.550126083659078,0.021210329607129097,6.516068424389232e-06,0.00038354223943315446,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_4,37.0,8.0,37.8549864614954,37.0,18.0,41.14608122288197,10,3.7,0.8,3.78549864614954,4.023069927445122,4.4106204274927014,6.383753202692625,1.9209372712298547,1.0832051513910004,2.20529666938487,0.058637674897909164,0.014363500289618969,0.008473748341202736,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_5,81.0,-105.0,132.61221663180206,81.0,105.0,132.61221663180206,13,6.230769230769231,-8.076923076923077,10.20093974090785,4.023069927445122,4.4106204274927014,6.383753202692625,3.698312424998652,3.6838846440959467,5.220011576989588,0.1822238713502884,0.20587903261184692,0.0038979724049568176,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_6,10.0,9.0,13.45362404707371,310.0,361.0,475.83715701907937,301,0.03322259136212625,0.029900332225913623,0.0446964254055605,4.023069927445122,4.4106204274927014,6.383753202692625,1.0243166768720315,1.0752157152177777,1.4850297938995833,1.3732180947911843e-09,4.520532820606604e-05,5.3891141162629874e-17,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_7,44.0,16.0,46.8187996428785,58.0,28.0,64.40496875241847,23,1.9130434782608696,0.6956521739130435,2.035599984472978,4.023069927445122,4.4106204274927014,6.383753202692625,2.2445340993737246,0.6877724433542166,2.3475443035412233,0.006358192767947912,0.0017949845641851425,0.0035677561536431313,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_8,398.0,-58.0,402.20392837464925,820.0,632.0,1035.2893315397391,301,1.3222591362126246,-0.19269102990033224,1.3362256756632866,4.023069927445122,4.4106204274927014,6.383753202692625,1.5852793572638488,1.5682092044415008,2.2298858153416568,1.633666535383327e-08,0.014653789810836315,0.0002955869713332504,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_19_9,-287.0,94.0,302.00165562460086,287.0,174.0,335.6262802582658,60,-4.783333333333333,1.5666666666666667,5.03336092707668,4.023069927445122,4.4106204274927014,6.383753202692625,1.8578661654944066,1.9657483816602772,2.7047797301978007,0.2669082581996918,0.0012939118314534426,0.001140516484156251,1.0,0.07898559991973433,-0.11788131732646005,5.405275986410596,4.922968437196694,5.115829071921162,4.605480601137177,3.384294936448285,3.4007499610017957,4.231419591314961
lab_20_0,32.0,989.0,989.517559217622,538.0,989.0,1125.861892063143,122,0.26229508196721313,8.10655737704918,8.110799665718213,3.0444607919471713,3.539156572351474,4.740400903330441,3.016812902365608,2.844726818683542,4.146520319595334,0.11063148081302643,0.012652522884309292,0.16485147178173065,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_1,61.0,490.0,493.7823407129907,993.0,1028.0,1429.277090000396,302,0.20198675496688742,1.6225165562913908,1.6350408632880487,3.0444607919471713,3.539156572351474,4.740400903330441,2.540013397584677,2.4371448797437525,3.520133978241573,3.10886389343068e-05,0.09155873954296112,0.004219830501824617,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_10,-60.0,61.0,85.56284240252891,60.0,61.0,85.56284240252891,85,-5.454545454545454,5.545454545454546,7.77844021841172,3.0444607919471713,3.539156572351474,4.740400903330441,4.019580176260754,2.7997933808062716,4.898557723309489,0.4391520321369171,0.8420107364654541,0.2012452632188797,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_11,65.0,-201.0,211.24866863485792,147.0,205.0,252.25780463644728,180,1.2264150943396226,-3.792452830188679,3.985823936506753,3.0444607919471713,3.539156572351474,4.740400903330441,1.8705749639138278,2.9605651541622713,3.501998961687609,0.067177414894104,0.005066115874797106,0.0447608046233654,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_12,335.0,-562.0,654.2698220153517,393.0,562.0,685.7791189588671,302,2.7235772357723578,-4.569105691056911,5.319266845653266,3.0444607919471713,3.539156572351474,4.740400903330441,2.2243425687552443,2.116932532357368,3.0706844855389583,0.02277751825749874,0.0006063642795197666,2.9176915631978773e-05,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_13,211.0,93.0,230.58620947489467,223.0,237.0,325.41972896553153,265,3.8363636363636364,1.690909090909091,4.192476535907176,3.0444607919471713,3.539156572351474,4.740400903330441,2.6279489535528158,2.537878335594713,3.6533467052499042,0.006565961055457592,0.11117590963840485,0.17860475182533264,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_14,-598.0,37.0,599.1435554188996,636.0,353.0,727.3960406821033,302,-6.873563218390805,0.42528735632183906,6.88670753355057,3.0444607919471713,3.539156572351474,4.740400903330441,4.31399845151973,3.3247809428802646,5.446535684070601,0.043676309287548065,0.4404371678829193,0.03048013709485531,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_15,15.0,-87.0,88.28363381737297,53.0,87.0,101.87246929372037,302,1.0714285714285714,-6.214285714285714,6.3059738440980695,3.0444607919471713,3.539156572351474,4.740400903330441,2.613251161418103,5.203756492443998,5.8230716349110905,0.1651347428560257,0.02356686443090439,0.6065186262130737,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_16,8.0,-33.0,33.95585369269929,40.0,33.0,51.85556864985669,302,0.6153846153846154,-2.5384615384615383,2.611988745592253,3.0444607919471713,3.539156572351474,4.740400903330441,2.3274792723703492,2.231432262209275,3.2243526023284135,0.9220834374427795,0.13850873708724976,0.45475780963897705,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_2,-205.0,635.0,667.2705598181295,383.0,635.0,741.5618652546799,65,-3.1538461538461537,9.76923076923077,10.265700920278917,3.0444607919471713,3.539156572351474,4.740400903330441,4.208196192863771,3.773806748829992,5.652480214485313,0.0005733342259190977,0.20520220696926117,0.08787851780653,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_3,-151.0,-119.0,192.25503894566717,157.0,133.0,205.7619984350852,37,-4.081081081081081,-3.2162162162162162,5.19608213366668,3.0444607919471713,3.539156572351474,4.740400903330441,2.470424029752518,2.7034458437780944,3.662187094759049,0.30370664596557617,0.06466316431760788,0.06474032253026962,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_4,67.0,-37.0,76.53757247260981,211.0,221.0,305.55195957479964,302,0.22185430463576158,-0.12251655629139073,0.25343567043910536,3.0444607919471713,3.539156572351474,4.740400903330441,0.909959121777936,1.2008274250526438,1.5066559355292222,1.2703656213493412e-17,3.365276519596129e-23,1.0797243980348963e-25,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_5,15.0,32.0,35.34119409414458,255.0,270.0,371.3825520941984,302,0.04966887417218543,0.10596026490066225,0.11702382150379001,3.0444607919471713,3.539156572351474,4.740400903330441,0.503025299429508,0.5648911795901382,0.7563970496008589,8.304761323074672e-09,4.880645064986311e-06,3.123308829344751e-07,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_6,7.0,-9.0,11.40175425099138,7.0,9.0,11.40175425099138,302,0.023178807947019868,-0.029801324503311258,0.03775415314897808,3.0444607919471713,3.539156572351474,4.740400903330441,0.001405222485814718,0.0017435590743335736,0.002239341081731464,1.5048430723387298e-34,9.98481718963685e-36,2.0055545050999872e-35,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_7,-2.0,8.0,8.246211251235321,2.0,8.0,8.246211251235321,302,-0.006622516556291391,0.026490066225165563,0.02730533526899113,3.0444607919471713,3.539156572351474,4.740400903330441,0.000611606524749588,0.0016044951328613238,0.0017171101224126382,3.2513048579359775e-28,2.2150271679376306e-34,2.8980892568674515e-34,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_8,-253.0,-141.0,289.6377047278203,709.0,685.0,985.8529302081523,302,-0.8784722222222222,-0.4895833333333333,1.005686474749376,3.0444607919471713,3.539156572351474,4.740400903330441,2.057349684929678,3.2410718154828477,3.83891055368545,6.0253711126279086e-05,1.2957730779319368e-22,3.775984880327599e-24,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_20_9,10.0,-5.0,11.180339887498949,68.0,37.0,77.41446893184762,302,0.03484320557491289,-0.017421602787456445,0.03895588810975243,3.0444607919471713,3.539156572351474,4.740400903330441,0.7114588186743825,0.35952269537620696,0.7971387703280532,1.0675245514687516e-28,6.632646098304551e-28,6.594465379751424e-29,1.0,-0.5988902625934837,0.3707388952504761,3.7510860344642154,2.696442384854698,4.102901668773501,3.24500756171594,2.0872927207182577,2.7269769601872142,3.334091221964615
lab_21_0,3.586999999999989,1.4069999999999823,3.853079028517307,12.413000000000011,6.220999999999947,13.884646556538614,301,0.011916943521594649,0.004674418604651104,0.012800927005040886,0.07504060538944263,0.04502325581395346,0.08936539256158287,0.08285055948717354,0.053977747888720666,0.09888282193827182,7.180589808721145e-30,5.1216128998095355e-31,2.775553457400981e-32,1.0,-0.032998523440383905,0.021362126245847157,0.062175926157111316,0.12485759352202301,0.0515879015345503,0.12621460865661985,0.1144573315998777,0.06000671026527834,0.12795819109163098
lab_21_1,14.0,0.0,14.0,16.0,6.0,17.08800749063506,301,0.046511627906976744,0.0,0.046511627906976744,0.07504060538944263,0.04502325581395346,0.08936539256158287,0.029920473836209292,0.011856656469918733,0.0321840808044746,5.613296156611594e-27,1.2650490253081398e-25,2.9882189929291246e-23,1.0,-0.032998523440383905,0.021362126245847157,0.062175926157111316,0.12485759352202301,0.0515879015345503,0.12621460865661985,0.1144573315998777,0.06000671026527834,0.12795819109163098
lab_21_2,4.0,1.0,4.123105625617661,6.142000000000053,6.283999999999992,8.7870825647652,301,0.013289036544850499,0.0033222591362126247,0.013698025334277943,0.07504060538944263,0.04502325581395346,0.08936539256158287,0.020149157381210994,0.03387658134383771,0.03941587632818104,5.91771644890393e-31,7.928598620306306e-23,6.470759686086357e-23,1.0,-0.032998523440383905,0.021362126245847157,0.062175926157111316,0.12485759352202301,0.0515879015345503,0.12621460865661985,0.1144573315998777,0.06000671026527834,0.12795819109163098
lab_21_3,0.0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,0.0,0.07504060538944263,0.04502325581395346,0.08936539256158287,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.032998523440383905,0.021362126245847157,0.062175926157111316,0.12485759352202301,0.0515879015345503,0.12621460865661985,0.1144573315998777,0.06000671026527834,0.12795819109163098
lab_21_4,10.0,6.0,11.661903789690601,14.0,24.0,27.784887978899608,301,0.03322259136212625,0.019933554817275746,0.038743866410932234,0.07504060538944263,0.04502325581395346,0.08936539256158287,0.06721343030696311,0.07622594359456729,0.10162696340298248,1.7949017809720996e-22,2.7440542886721358e-15,6.221918029763071e-25,1.0,-0.032998523440383905,0.021362126245847157,0.062175926157111316,0.12485759352202301,0.0515879015345503,0.12621460865661985,0.1144573315998777,0.06000671026527834,0.12795819109163098
lab_21_5,-115.0,50.0,125.39936203984452,117.0,60.0,131.48764200486676,301,-0.38205980066445183,0.16611295681063123,0.4166091762121081,0.07504060538944263,0.04502325581395346,0.08936539256158287,0.24362206368656675,0.21326661296313107,0.3237813430691576,5.780729495086234e-08,1.7017985641632036e-15,1.5880149625835394e-11,1.0,-0.032998523440383905,0.021362126245847157,0.062175926157111316,0.12485759352202301,0.0515879015345503,0.12621460865661985,0.1144573315998777,0.06000671026527834,0.12795819109163098
