meanStepDisplacement,meanStepTravel,sdStepDisplacement,sdStepTravel,shapiroDisplacement,meanAngle,sdAngle,lab,label,meanVideoStepDisplacement,sdVideoMeanStepDisplacement,meanVideoStepTravel,sdVideoMeanStepTravel,meanVideoAngle,sdVideoAngle
0.6739155723209629,0.6739155723209629,0.3113815075999239,0.3113815075999239,4.44405536675907e-12,0.48317160257379177,0.26073980074369457,1.0,0.0,1.2080422666021624,0.4482971509398216,1.3623474583019286,0.38161935497383226,0.320421921601842,0.1819104322453
0.41223047823341047,1.797703746338502,2.054369623295625,1.076396653982568,3.4007886784426233e-11,0.06136954061008589,0.6804637071530226,1.0,1.0,1.2080422666021624,0.4482971509398216,1.3623474583019286,0.38161935497383226,0.320421921601842,0.1819104322453
1.7944289336547432,1.7944289336547432,0.2361058393008456,0.2361058393008456,3.684475530036979e-17,0.17233986236326213,0.06931293865013732,1.0,0.0,1.2080422666021624,0.4482971509398216,1.3623474583019286,0.38161935497383226,0.320421921601842,0.1819104322453
1.6361233709922678,1.6386631289644908,0.36361281046170657,0.3519902140845221,1.6871298802456636e-10,0.1679000638559017,0.15167937682905475,1.0,0.0,1.2080422666021624,0.4482971509398216,1.3623474583019286,0.38161935497383226,0.320421921601842,0.1819104322453
4.458832023727503,4.458832023727503,0.6472422788380218,0.6472422788380218,3.878334319548735e-15,0.48330311161125245,0.08091523338386467,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
5.241816183907441,5.241816183907441,0.6897056675996985,0.6897056675996985,1.5583344619127244e-21,0.5352356625369411,0.10106788586995219,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.03961603393128155,0.1560191471511677,0.19907795756659893,0.1298440951894051,3.0503037595774884e-11,0.19054846719139779,0.9145417794601656,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.021671215991605056,0.12298004171339358,0.21710301666082155,0.18022006210729077,3.8719824978714953e-25,0.17231122051614403,0.8959673864107917,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
2.6997821772853046,2.6997821772853046,0.548763956904794,0.548763956904794,4.9565954915879495e-25,0.47597593160481105,0.13499805981013374,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
4.460153511528323,4.460153511528323,0.7408285813431508,0.7408285813431508,2.3951745864134413e-17,0.5120482179784772,0.09057198886785918,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
3.628413444562649,3.691507500403728,2.3052079349851398,2.20275739078648,4.177679784334032e-06,0.6725127079402442,0.538909717465838,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.054852978074130816,0.11925730245880398,0.15181942444398888,0.1087919236540768,1.4795849549893714e-13,-0.1220451822365551,0.6548322700436314,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.022604618525780423,0.022604618525780423,0.002070941105276439,0.002070941105276439,8.007200089813803e-24,0.46079656922710416,0.044311742817490604,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.011457615129007052,0.011457615129007052,0.0008561866359356785,0.0008561866359356785,1.1216662604462272e-32,-1.0615518326772666,0.072522140913056,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
5.865169524673884,6.515790620852998,3.9173759917989024,2.7000964426275207,3.503960854800425e-08,-0.028849499957131566,0.5363605811269243,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
4.3605957418149845,4.54836168519789,2.9268867891438877,2.625617542717104,0.0008659862796775997,0.2627298895003182,0.4308091214315479,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.02884108970818467,0.19016717560551238,0.2443620842338498,0.1561444266981338,2.6281374299053084e-10,0.041647697826341076,0.8542137813262066,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
1.888885285239845,2.5711479439618734,2.9831146762732716,2.4199295532831586,3.782384128125926e-12,-0.05677745415257857,0.9112241764026272,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
5.660848515300528,5.660848515300528,1.6537254439081344,1.6537254439081344,3.755352279144475e-11,0.7314323569243943,0.26191216659177496,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.011368176845637241,0.011368176845637241,0.0030120171835518426,0.0030120171835518426,9.728120883704562e-32,-1.286188123581783,0.3372218285366109,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
3.9160282366833585,3.9160282366833585,0.5018432041977482,0.5018432041977482,2.136966260270994e-25,0.6384900822197533,0.10699202621376398,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.020212354292525023,0.04639616620987666,0.04757577042184767,0.022790106588263463,1.2955855972199195e-14,-0.1254180927844088,0.6383399126391005,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
1.4289138290779766,1.7712301310914125,1.8085103405975986,1.4748722675854427,9.96918074248909e-16,0.03956271798285172,1.1327054185988228,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
2.688414767943563,2.9264858664663356,3.002553770242136,2.771025727247058,1.0678563739929814e-05,0.37424408678853405,0.695533749125502,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
2.52485698229541,2.746382984787037,2.577517493470258,2.3400597665579683,3.843387552660005e-10,-0.4114043363072323,1.0396725131191487,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
1.6202121550434154,1.6202121550434154,0.9803240088833699,0.9803240088833699,3.4938369935844094e-05,0.8963533688387809,0.30813335482805343,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
4.9401418916451805,5.388647107091032,3.338905704850317,2.5526017258297604,2.0330710412963526e-06,-0.04649300865028513,0.4731001550255406,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.020709367177412452,0.10537284037591894,0.1298010096690742,0.07857317933691556,1.670599658609717e-08,-0.041668058607699184,0.7543972483460546,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
5.177700482091745,5.336275853171571,2.9998457332507065,2.7077327645861917,1.0944602557572125e-08,-0.050353033713913815,0.3885827373367217,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
3.7663248559367632,3.8447733052253303,1.3710997093159416,1.132623311061549,6.221722514965222e-08,0.6517619603828436,1.1812074721933727,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
3.415646936757451,3.8068399892426212,3.343524313425831,2.8902885889394287,2.4059362502271142e-08,0.14828374947375922,0.6652925051322869,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
4.193808558082834,4.193808558082834,0.5532340668655127,0.5532340668655127,1.152428654028943e-25,0.5499248160469156,0.11144392641199075,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
3.9072846497136897,3.9072846497136897,1.9104423564049908,1.9104423564049908,1.0720263565744403e-10,0.49544724327010053,0.2831991771084054,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
3.9997639459360443,3.9997639459360443,1.1996169940217063,1.1996169940217063,6.499505616375245e-06,0.4405909022881463,0.14298081165952184,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
2.588278089746013,3.589950807029451,3.3437904175093993,2.2343614365620317,7.184119567682501e-06,0.4067617713597094,0.9345260338413197,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
6.359917939051355,6.359917939051355,0.9965846202440475,0.9965846202440475,3.14869489776752e-16,0.41757488566483575,0.10547730448013046,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
5.70446469383875,5.724047157438426,2.7556260771656507,2.7147148395051066,2.424246784218931e-13,0.4809234556310306,0.41335940354419726,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
3.9400679184783383,3.9400679184783383,1.3824167236321232,1.3824167236321232,5.7605953770689666e-05,0.39096536243574065,0.12532033873202725,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
4.366520689702079,4.366520689702079,0.9008390901840804,0.9008390901840804,2.1077283918202738e-08,0.5667221409183265,0.12683533830683003,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
2.683357715270028,3.1647295760074337,2.518170206733975,1.8777850060445216,2.5191824533976614e-05,0.5065942239117448,0.9517678671801314,1.0,1.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
3.268452576656517,3.268452576656517,0.5761985491445332,0.5761985491445332,1.9865773155052383e-20,0.42591843637768345,0.09492449364309066,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.021758120872776072,0.24598578827024556,0.5240138229236996,0.463200706398523,1.1547099017161837e-23,-0.25932269688835785,0.7964186665887246,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.030422185070182704,0.11350260462013867,0.15104997182683857,0.1042053841112716,1.3168963532497746e-12,0.1650723572774477,0.8958746768839266,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.05176120924125494,0.14368388298293125,0.3750326539164183,0.3502622675319971,7.89623958664978e-27,-0.5610867812201856,0.6597433947999266,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
0.05772769632574066,0.06011528815386726,0.3473518245237819,0.34694657953819724,3.455092041301796e-24,-0.03320274124095183,0.5139330693744356,1.0,0.0,2.662137950809183,2.0828419257412607,2.8065504940757595,2.103753584208053,0.19632615979773854,0.3445998245969124
1.4952272384382508,1.4952272384382508,0.2862896820146806,0.2862896820146806,3.797397727400186e-16,0.5194839632002073,0.09549834195424685,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.2028298202937713,1.2028298202937713,0.1813619153579024,0.1813619153579024,5.1386295992753947e-17,0.48843161657398715,0.1057334411345914,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.0813617855535471,1.0813617855535471,0.1635794773530934,0.1635794773530934,3.5317794572052773e-19,0.2995978197494242,0.11156396549512472,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.5859680818714088,1.5859680818714088,0.2165789294438948,0.2165789294438948,1.5874672582158627e-19,0.3821633655077068,0.08417036180470792,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.7292390765740338,1.7292390765740338,0.3051212165519198,0.3051212165519198,1.025799081365731e-14,0.4493134934806638,0.10234381535356167,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
0.7067569808713112,0.7067569808713112,0.10289834784713273,0.10289834784713273,4.396471149647769e-15,0.35392104135233354,0.07569539128809215,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.333838739596725,1.333838739596725,0.17377627540570145,0.17377627540570145,4.127220544097914e-22,0.38278460260945835,0.0914106521220813,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
2.2210061150285476,2.244745983659867,1.121425107776093,1.0731159789080214,2.7992287598976873e-08,0.47633527499539186,0.3841858909726389,1.0,1.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.4353434528000089,1.4353434528000089,0.21469670974900032,0.21469670974900032,8.335507767724128e-16,0.18327440202315487,0.09589756540787248,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.4035582943971285,1.4044242985155064,0.18576116242939517,0.17909630084768452,4.2392824413607907e-17,0.06614941734325956,0.05433972589154577,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.9743781027199434,1.975306305994086,0.58272880270328,0.5795746263424578,0.00022351916413754225,0.11575761542781385,0.09851167865393476,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.380030198582625,1.380030198582625,0.16721020004772488,0.16721020004772488,1.5663404837598902e-20,0.3792654642383638,0.0781185504091147,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.0397072492293202,1.0397072492293202,0.18792359945822015,0.18792359945822015,5.021085543871484e-12,0.2904782929132346,0.10581390271141375,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.4322468219597424,1.4337472079402325,0.3244254254130217,0.31772906601661427,2.949468333414071e-14,0.5062819906473144,0.19553525241939335,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.4900091572752516,1.4900091572752516,0.21917959670300982,0.21917959670300982,1.8856666445313253e-13,0.48185117992084886,0.07351329558626038,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.3769724114512278,1.3783474893030596,0.2734173302780038,0.26639868078898743,3.9552047962084394e-17,0.4442105641929183,0.16614362813947722,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
2.1461216145981403,2.1461216145981403,0.26159349200726206,0.26159349200726206,2.5065882345087226e-22,0.4426812347264376,0.08082614424143104,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.8771246465739857,1.8771246465739857,0.3948289735662107,0.3948289735662107,2.429252798918924e-09,0.4691336693274138,0.10488940659976335,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
0.010694812410349428,0.06262335177857653,0.38095335033813393,0.3759230638819038,2.303977955408298e-30,0.24257010220610165,0.23235272546741137,1.0,0.0,1.3461207300112659,0.5717945258125847,1.3501376339724853,0.5677313520227099,0.34868425552180177,0.07776077488269663
1.1087227879816197,1.3641188407296971,1.204584215796313,0.9052453490085548,1.5638586259303366e-10,-0.05576815699198421,1.0080406988868238,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.1798765753011815,2.0391516813098742,2.564866335124611,1.9525645880766935,8.126528491482817e-21,-0.13941639608086495,0.9529543533412789,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.3947481895748142,1.3947481895748142,0.4775919991768899,0.4775919991768899,8.712098265029056e-10,-0.7551692682561156,0.09908406602341499,1.0,0.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.1351878225166137,1.1351878225166137,0.48511773499367083,0.48511773499367083,1.3249834864836885e-06,-0.5506579581444152,0.1510496640524725,1.0,0.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
2.187162388486761,2.187162388486761,0.7422020578806181,0.7422020578806181,3.267704032708374e-12,-0.6679598326020242,0.08872551416693397,1.0,0.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
2.456035291942983,4.733742556771531,5.132180639644795,3.1564329359934815,0.0014077842934057117,0.05406502319970203,0.9151120487618256,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.965534718972675,4.307002789059244,4.983115346693656,3.18504195654888,4.286127008867879e-12,-0.10475359377629735,0.8954155921928499,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.7059543447575207,1.707830448567501,0.8659297183657773,0.862223673121902,1.6220978553416199e-12,-0.779560047771405,0.1566445396983358,1.0,0.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
2.438608287225098,2.438608287225098,1.2271810457921404,1.2271810457921404,6.045483666623774e-13,-0.5972810000855383,0.1030111443569321,1.0,0.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.5408646548293672,2.1587704627557676,2.069017207856583,1.4123760759947488,5.0920875764859375e-06,-0.007935810649435677,1.0596290734602056,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
8.076408905980989,9.480961162639268,7.164421679865058,5.1641741117099595,0.0003620114002842456,0.0716715845385456,0.674863215767282,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
3.3051483988015926,3.3051483988015926,0.6845701980198358,0.6845701980198358,1.945289040961029e-09,-0.5375784825806053,0.11584809132217741,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.4589439783205447,2.4410176340320766,2.6868186860031247,1.8409087684287289,0.0013285388704389334,0.06831386989943189,0.8981970927136959,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
3.351550692080892,3.557748775786004,3.874708690556357,3.6862831045178908,0.0012835541274398565,-0.014748617279206457,0.8109030594854837,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
0.2475340077645896,1.8869657185663022,2.369638356725908,1.454585646712568,2.6021448107371725e-08,0.2335359216100502,0.8411905104627855,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.6344863878151814,1.8228565950221134,1.4378754285566087,1.1900526601728,0.2542744576931,0.16421118199809853,1.169977872081583,1.0,1.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.4415442975517552,1.4415442975517552,0.4076618017168089,0.4076618017168089,6.526338256662712e-05,-0.5587674960087995,0.08900005618699408,1.0,0.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.5915230030004242,1.592737931873547,0.59983846822309,0.5966050095422323,6.33860325338631e-12,-0.6111283338818395,0.1360989152769512,1.0,0.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.8235003552082036,1.8286305472250115,0.7180834268306773,0.7049167859321325,3.0461947108333864e-20,-0.569862358045893,0.15525031519027202,1.0,0.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.6405258616844647,1.6405258616844647,0.5771803823858812,0.5771803823858812,1.3115205969860266e-11,-0.6952183321983011,0.1300079492178894,1.0,0.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
0.7402240660874094,0.7403022504916661,0.25438434402498694,0.25415672412307927,4.243074502863209e-10,-0.7887034545885737,0.27896319832600736,1.0,0.0,2.0201945245659374,1.5350342853554855,2.533560125746224,1.8417366371477886,-0.3258434075093082,0.40440150334741015
1.9910168872735943,4.469221040840522,5.37334000413578,3.586501684589442,0.000924530962947756,0.02189831967358689,0.8901197031952762,1.0,1.0,5.433237087907096,3.3742414019003455,6.456821709701292,2.9594749321413305,-0.32955746592160473,0.3244809545996807
6.279355792251342,6.550205372940019,3.0876076953643845,2.461389855033439,0.09421650320291519,-0.05673333024553673,0.38184215288773143,1.0,1.0,5.433237087907096,3.3742414019003455,6.456821709701292,2.9594749321413305,-0.32955746592160473,0.3244809545996807
0.057692307692307696,1.704610004157018,1.8931485530161078,0.825617695959611,0.00022760429419577122,-0.5428981430065746,1.0405843101108807,1.0,1.0,5.433237087907096,3.3742414019003455,6.456821709701292,2.9594749321413305,-0.32955746592160473,0.3244809545996807
7.457955971071161,7.457955971071161,2.501758363638383,2.501758363638383,0.0010906363604590297,-0.4224212434965384,0.21688082176925727,1.0,0.0,5.433237087907096,3.3742414019003455,6.456821709701292,2.9594749321413305,-0.32955746592160473,0.3244809545996807
5.3240328964088715,5.3317321505232975,1.4981292977093015,1.4704930974931543,2.314165612915531e-06,-0.5266093480355518,0.16065357735625702,1.0,0.0,5.433237087907096,3.3742414019003455,6.456821709701292,2.9594749321413305,-0.32955746592160473,0.3244809545996807
11.270882903637911,12.030563914222144,6.834387427559448,5.385831861775484,0.07397807389497757,-0.6402088723320536,0.6504320331414827,1.0,1.0,5.433237087907096,3.3742414019003455,6.456821709701292,2.9594749321413305,-0.32955746592160473,0.3244809545996807
5.6517228570144855,7.653463514154882,8.002343562825832,6.1158785131410225,0.5025268197059631,-0.13992964400856509,0.8622795196910029,1.0,1.0,5.433237087907096,3.3742414019003455,6.456821709701292,2.9594749321413305,-0.32955746592160473,0.3244809545996807
0.022360679774997897,0.3466826919372943,0.5395869160756217,0.4140835074125884,1.4812617912080289e-18,-0.0822398864826368,1.0000402160720863,1.0,0.0,0.4299646889630597,0.8061083938508872,0.574765185327346,0.8985291744900287,0.031859400242640334,0.20707630337795457
0.05547772325697747,0.20146684315015437,0.3313281689738371,0.2688256766836912,8.816997558541527e-17,-0.170642592251461,0.9320961857613548,1.0,0.0,0.4299646889630597,0.8061083938508872,0.574765185327346,0.8985291744900287,0.031859400242640334,0.20707630337795457
0.009428090415820635,0.038873012632302,0.04479826385524831,0.02417978954048658,1.4021621281447627e-19,0.3409365916485876,0.9388518276047796,1.0,0.0,0.4299646889630597,0.8061083938508872,0.574765185327346,0.8985291744900287,0.031859400242640334,0.20707630337795457
0.0298142396999972,0.07211102550927978,0.13064194494027476,0.11294337814438998,1.1799674359655845e-30,-0.3274840264984667,0.6242105078824018,1.0,0.0,0.4299646889630597,0.8061083938508872,0.574765185327346,0.8985291744900287,0.031859400242640334,0.20707630337795457
